,Admin,State,Lat,Longt,Population,Date,Deaths
374,Lee,Florida,26.58410348,-81.88399313,770577,2020-09-23,462
375,Leon,Florida,30.45955727,-84.27491114,293582,2020-09-23,63
376,Levy,Florida,29.31829741,-82.74007147,41503,2020-09-23,9
377,Liberty,Florida,30.23766008,-84.8829258,8354,2020-09-23,8
378,Madison,Florida,30.44396917,-83.47398594,18493,2020-09-23,18
379,Manatee,Florida,27.47196942,-82.31831044,403253,2020-09-23,282
380,Marion,Florida,29.21227113,-82.05803627,365579,2020-09-23,263
381,Martin,Florida,27.0772071,-80.43109784,161000,2020-09-23,138
382,Miami-Dade,Florida,25.6112362,-80.55170587,2716940,2020-09-23,3127
383,Monroe,Florida,25.20904673,-81.07812416,74228,2020-09-23,22
384,Nassau,Florida,30.61037141,-81.80297522,88625,2020-09-23,41
385,Okaloosa,Florida,30.69143028,-86.59267105,210738,2020-09-23,107
386,Okeechobee,Florida,27.386336199999995,-80.88944347,42168,2020-09-23,24
387,Orange,Florida,28.51367621,-81.31799498,1393452,2020-09-23,438
388,Osceola,Florida,28.06312234,-81.14882926,375751,2020-09-23,140
389,Out of FL,Florida,0.0,0.0,0,2020-09-23,0
390,Palm Beach,Florida,26.64676272,-80.46536002,1496770,2020-09-23,1308
391,Pasco,Florida,28.30810945,-82.40227529,553947,2020-09-23,205
392,Pinellas,Florida,27.93130349,-82.72239666,974996,2020-09-23,736
393,Polk,Florida,27.95027105,-81.69732947,724777,2020-09-23,514
394,Putnam,Florida,29.60779729,-81.74230285,74521,2020-09-23,38
395,Santa Rosa,Florida,30.693414500000003,-87.02458128,184313,2020-09-23,74
396,Sarasota,Florida,27.18546175,-82.33174248,433742,2020-09-23,251
397,Seminole,Florida,28.7158582,-81.24060348,471826,2020-09-23,207
398,St. Johns,Florida,29.90096506,-81.43589967,264672,2020-09-23,69
399,St. Lucie,Florida,27.37763908,-80.47106649,328297,2020-09-23,271
400,Sumter,Florida,28.70181754,-82.0794267,132420,2020-09-23,65
401,Suwannee,Florida,30.19746066,-82.99099670000001,44417,2020-09-23,66
402,Taylor,Florida,30.04848048,-83.60445406,21569,2020-09-23,12
403,Unassigned,Florida,0.0,0.0,0,2020-09-23,0
404,Union,Florida,30.04412971,-82.37497443,15237,2020-09-23,12
405,Volusia,Florida,29.05858895,-81.18263252,553284,2020-09-23,232
406,Wakulla,Florida,30.16548905,-84.39895211,33739,2020-09-23,9
407,Walton,Florida,30.64204028,-86.16935664,74071,2020-09-23,24
408,Washington,Florida,30.61359259,-85.66002461,25473,2020-09-23,18
409,Appling,Georgia,31.74847232,-82.28909114,18386,2020-09-23,26
410,Atkinson,Georgia,31.29633502,-82.87545866,8165,2020-09-23,3
411,Bacon,Georgia,31.55456473,-82.45936528,11164,2020-09-23,13
412,Baker,Georgia,31.32669878,-84.44218806,3038,2020-09-23,4
413,Baldwin,Georgia,33.06882326,-83.24701748,44890,2020-09-23,56
414,Banks,Georgia,34.35607081,-83.49644388,19234,2020-09-23,7
415,Barrow,Georgia,33.99148694,-83.71436292,83240,2020-09-23,46
416,Bartow,Georgia,34.23732119,-84.83887523,107738,2020-09-23,84
417,Ben Hill,Georgia,31.76095874,-83.22145359,16700,2020-09-23,21
418,Berrien,Georgia,31.27590016,-83.22529920000001,19397,2020-09-23,12
419,Bibb,Georgia,32.80904227,-83.70489165,153159,2020-09-23,159
420,Bleckley,Georgia,32.43829035,-83.33035166,12873,2020-09-23,19
421,Brantley,Georgia,31.19576557,-81.97743999,19109,2020-09-23,10
422,Brooks,Georgia,30.83922642,-83.58303423,15457,2020-09-23,27
423,Bryan,Georgia,32.00979311,-81.44002948,39627,2020-09-23,11
424,Bulloch,Georgia,32.39577406,-81.74811421,79608,2020-09-23,27
425,Burke,Georgia,33.05917989,-81.99928721,22383,2020-09-23,10
426,Butts,Georgia,33.283094500000004,-83.95435040000001,24936,2020-09-23,42
427,Calhoun,Georgia,31.53169785,-84.62725131,6189,2020-09-23,8
428,Camden,Georgia,30.92951916,-81.66601818,54666,2020-09-23,8
429,Candler,Georgia,32.40209349,-82.07702563,10803,2020-09-23,18
430,Carroll,Georgia,33.58138199,-85.07976677,119992,2020-09-23,64
431,Catoosa,Georgia,34.89872298,-85.13757014,67580,2020-09-23,18
432,Charlton,Georgia,30.78371028,-82.13951596,13392,2020-09-23,6
433,Chatham,Georgia,32.00043026,-81.12489526,289430,2020-09-23,149
434,Chattahoochee,Georgia,32.34341231,-84.78809239,10907,2020-09-23,1
435,Chattooga,Georgia,34.47197698,-85.34535662,24789,2020-09-23,17
436,Cherokee,Georgia,34.24393976,-84.47431861,258773,2020-09-23,91
437,Clarke,Georgia,33.95436462,-83.37124007,128331,2020-09-23,42
438,Clay,Georgia,31.62221166,-84.97713865,2834,2020-09-23,2
439,Clayton,Georgia,33.54187245,-84.35594188,292256,2020-09-23,159
440,Clinch,Georgia,30.91395822,-82.70432472,6618,2020-09-23,6
441,Cobb,Georgia,33.94243204,-84.5761255,760141,2020-09-23,422
442,Coffee,Georgia,31.54892966,-82.85492059999999,43273,2020-09-23,43
443,Colquitt,Georgia,31.18810588,-83.7677946,45600,2020-09-23,33
444,Columbia,Georgia,33.54534185,-82.263524,156714,2020-09-23,59
445,Cook,Georgia,31.16068491,-83.42947229,17270,2020-09-23,13
446,Coweta,Georgia,33.35334302,-84.76129976,148509,2020-09-23,43
447,Crawford,Georgia,32.71391813,-83.98061238,12404,2020-09-23,5
448,Crisp,Georgia,31.92289565,-83.76811843,22372,2020-09-23,17
449,Dade,Georgia,34.854916700000004,-85.50490424,16116,2020-09-23,5
450,Dawson,Georgia,34.44244079,-84.16964071,26108,2020-09-23,7
451,DeKalb,Georgia,33.76944049,-84.22396017,759297,2020-09-23,353
452,Decatur,Georgia,30.87967778,-84.57619536,26404,2020-09-23,29
453,Dodge,Georgia,32.17265114,-83.16948926,20605,2020-09-23,12
454,Dooly,Georgia,32.15630737,-83.79746561,13390,2020-09-23,14
455,Dougherty,Georgia,31.53328528,-84.21722377,87956,2020-09-23,185
456,Douglas,Georgia,33.70291126,-84.77026156,146343,2020-09-23,71
457,Early,Georgia,31.32155345,-84.90255207,10190,2020-09-23,32
458,Echols,Georgia,30.71101099,-82.89687287,4006,2020-09-23,2
459,Effingham,Georgia,32.36616021,-81.34280942,64296,2020-09-23,23
460,Elbert,Georgia,34.11302332,-82.83936148,19194,2020-09-23,3
461,Emanuel,Georgia,32.59221302,-82.30239915,22646,2020-09-23,30
462,Evans,Georgia,32.15328841,-81.8870105,10654,2020-09-23,6
463,Fannin,Georgia,34.86430205,-84.316964,26188,2020-09-23,20
464,Fayette,Georgia,33.41357794,-84.49089434,114421,2020-09-23,49
465,Floyd,Georgia,34.26268279,-85.21577392,98498,2020-09-23,44
466,Forsyth,Georgia,34.22604035,-84.12315129999999,244252,2020-09-23,45
467,Franklin,Georgia,34.37525597,-83.23159927,23349,2020-09-23,11
468,Fulton,Georgia,33.79216944,-84.46319413,1063937,2020-09-23,568
469,Gilmer,Georgia,34.69316688,-84.45802506,31369,2020-09-23,11
470,Glascock,Georgia,33.22879932,-82.61297636,2971,2020-09-23,2
471,Glynn,Georgia,31.23279254,-81.53811412,85292,2020-09-23,94
472,Gordon,Georgia,34.50487351,-84.87296253,57963,2020-09-23,36
473,Grady,Georgia,30.87454847,-84.23418364,24633,2020-09-23,22
474,Greene,Georgia,33.5769205,-83.17139104,18324,2020-09-23,23
475,Gwinnett,Georgia,33.96044201,-84.02137802,936250,2020-09-23,398
476,Habersham,Georgia,34.63331566,-83.53094677,45328,2020-09-23,67
477,Hall,Georgia,34.32207823,-83.81896936,204441,2020-09-23,148
478,Hancock,Georgia,33.2721566,-82.99766919,8457,2020-09-23,42
479,Haralson,Georgia,33.79602175,-85.21005667,29792,2020-09-23,8
480,Harris,Georgia,32.73709786,-84.90538572,35236,2020-09-23,21
481,Hart,Georgia,34.34626973,-82.96567682,26205,2020-09-23,13
482,Heard,Georgia,33.29686567,-85.12886832,11923,2020-09-23,5
483,Henry,Georgia,33.4533428,-84.14814659999999,234561,2020-09-23,100
484,Houston,Georgia,32.45802497,-83.66879087,157863,2020-09-23,80
485,Irwin,Georgia,31.60213036,-83.27501387,9416,2020-09-23,4
486,Jackson,Georgia,34.13794553,-83.56814788,72977,2020-09-23,31
487,Jasper,Georgia,33.31535543,-83.68844964,14219,2020-09-23,4
488,Jeff Davis,Georgia,31.80405727,-82.63724870000001,15115,2020-09-23,19
489,Jefferson,Georgia,33.05867328,-82.41609057,15362,2020-09-23,25
490,Jenkins,Georgia,32.79248718,-81.96040187,8676,2020-09-23,29
491,Johnson,Georgia,32.70211082,-82.66166794,9643,2020-09-23,22
492,Jones,Georgia,33.02512137,-83.56019163,28735,2020-09-23,8
493,Lamar,Georgia,33.07841647,-84.14263877,19077,2020-09-23,18
494,Lanier,Georgia,31.038285700000003,-83.06472457,10423,2020-09-23,5
495,Laurens,Georgia,32.46325233,-82.92221316,47546,2020-09-23,64
496,Lee,Georgia,31.779330600000005,-84.14324253,29992,2020-09-23,25
497,Liberty,Georgia,31.82588896,-81.49251135,61435,2020-09-23,22
498,Lincoln,Georgia,33.79201475,-82.45024131,7921,2020-09-23,7
499,Long,Georgia,31.75218791,-81.74952375,19559,2020-09-23,3
500,Lowndes,Georgia,30.83568832,-83.27056716,117406,2020-09-23,78
501,Lumpkin,Georgia,34.57286511,-84.00425681,33610,2020-09-23,14
502,Macon,Georgia,32.35207048,-84.04234127,12947,2020-09-23,10
503,Madison,Georgia,34.12920917,-83.21218732,29880,2020-09-23,8
504,Marion,Georgia,32.3483402,-84.52733571,8359,2020-09-23,8
505,McDuffie,Georgia,33.47851918,-82.48252774,21312,2020-09-23,14
506,McIntosh,Georgia,31.49683595,-81.40163426,14378,2020-09-23,7
507,Meriwether,Georgia,33.04163534,-84.68859732,21167,2020-09-23,13
508,Miller,Georgia,31.16568912,-84.73151117,5718,2020-09-23,1
509,Mitchell,Georgia,31.22483255,-84.19381821,21863,2020-09-23,45
510,Monroe,Georgia,33.014289,-83.92097166,27578,2020-09-23,50
511,Montgomery,Georgia,32.17201038,-82.53527476,9172,2020-09-23,5
512,Morgan,Georgia,33.59232073,-83.49129491,19276,2020-09-23,2
513,Murray,Georgia,34.78897608,-84.74993177,40096,2020-09-23,5
514,Muscogee,Georgia,32.50931999,-84.87142262,195769,2020-09-23,167
515,Newton,Georgia,33.55514538,-83.84547140000001,111744,2020-09-23,85
516,Oconee,Georgia,33.83749973,-83.43679568,40280,2020-09-23,26
517,Oglethorpe,Georgia,33.878629600000004,-83.08278123,15259,2020-09-23,11
518,Out of GA,Georgia,0.0,0.0,0,2020-09-23,149
519,Paulding,Georgia,33.91969522,-84.86848792,168667,2020-09-23,50
520,Peach,Georgia,32.56934316,-83.82937,27546,2020-09-23,23
521,Pickens,Georgia,34.46589159,-84.46406611,32591,2020-09-23,10
522,Pierce,Georgia,31.35928155,-82.21598442,19465,2020-09-23,17
523,Pike,Georgia,33.09310242,-84.38790389,18962,2020-09-23,9
524,Polk,Georgia,34.00267074,-85.18677781,42613,2020-09-23,17
525,Pulaski,Georgia,32.23334561,-83.47549959999999,11137,2020-09-23,22
526,Putnam,Georgia,33.32056115,-83.37552891,22119,2020-09-23,23
527,Quitman,Georgia,31.86728114,-85.01773177,2299,2020-09-23,1
528,Rabun,Georgia,34.88389445,-83.40304637,17137,2020-09-23,9
529,Randolph,Georgia,31.76622818,-84.75732369,6778,2020-09-23,28
530,Richmond,Georgia,33.35777107,-82.07026432,202518,2020-09-23,159
531,Rockdale,Georgia,33.65145002,-84.02202167,90896,2020-09-23,36
532,Schley,Georgia,32.2654021,-84.31258912,5257,2020-09-23,2
533,Screven,Georgia,32.74976524,-81.60779441,13966,2020-09-23,10
534,Seminole,Georgia,30.93464824,-84.86823924,8090,2020-09-23,9
535,Spalding,Georgia,33.26310031,-84.28013991,66703,2020-09-23,59
536,Stephens,Georgia,34.55151201,-83.29405315,25925,2020-09-23,36
537,Stewart,Georgia,32.07996777,-84.83208037,6621,2020-09-23,14
538,Sumter,Georgia,32.03650571,-84.19821492,29524,2020-09-23,62
539,Talbot,Georgia,32.69642758,-84.53351366,6195,2020-09-23,5
540,Taliaferro,Georgia,33.56543317,-82.88136816,1537,2020-09-23,0
541,Tattnall,Georgia,32.04785085,-82.05539188,25286,2020-09-23,10
542,Taylor,Georgia,32.55792548,-84.25077141,8020,2020-09-23,10
543,Telfair,Georgia,31.92829517,-82.93491155,15860,2020-09-23,18
544,Terrell,Georgia,31.77527543,-84.44069698,8531,2020-09-23,31
545,Thomas,Georgia,30.86392347,-83.91847289,44451,2020-09-23,62
546,Tift,Georgia,31.45743864,-83.5236119,40644,2020-09-23,56
547,Toombs,Georgia,32.12059861,-82.32957247,26830,2020-09-23,44
548,Towns,Georgia,34.91369188,-83.74107459999999,12037,2020-09-23,9
549,Treutlen,Georgia,32.40422134,-82.56904553,6901,2020-09-23,8
550,Troup,Georgia,33.03349196,-85.02812115,69922,2020-09-23,95
551,Turner,Georgia,31.71612656,-83.62069378,7985,2020-09-23,22
552,Twiggs,Georgia,32.67435595,-83.43078662,8120,2020-09-23,7
553,Unassigned,Georgia,0.0,0.0,0,2020-09-23,6
554,Union,Georgia,34.82995757,-83.98967069,24511,2020-09-23,18
555,Upson,Georgia,32.87920671,-84.30024826,26320,2020-09-23,61
556,Walker,Georgia,34.73376362,-85.30165174,69761,2020-09-23,31
557,Walton,Georgia,33.78017694,-83.73552314,94593,2020-09-23,53
558,Ware,Georgia,31.05449097,-82.42224148,35734,2020-09-23,56
559,Warren,Georgia,33.41146451,-82.67795848,5254,2020-09-23,5
560,Washington,Georgia,32.96711864,-82.79357039,20374,2020-09-23,8
561,Wayne,Georgia,31.5521809,-81.91894878,29927,2020-09-23,28
562,Webster,Georgia,32.04066113,-84.54742852,2607,2020-09-23,2
563,Wheeler,Georgia,32.12009104,-82.72574721,7855,2020-09-23,11
564,White,Georgia,34.64624278,-83.74905525,30798,2020-09-23,19
565,Whitfield,Georgia,34.80987459,-84.96093476,104628,2020-09-23,61
566,Wilcox,Georgia,31.97496928,-83.43438555,8635,2020-09-23,20
567,Wilkes,Georgia,33.78290391,-82.74286107,9777,2020-09-23,5
568,Wilkinson,Georgia,32.80291082,-83.17140684,8954,2020-09-23,18
569,Worth,Georgia,31.55162306,-83.85090513,20247,2020-09-23,30
570,,Grand Princess,0.0,0.0,0,2020-09-23,3
571,,Guam,13.4443,144.7937,164229,2020-09-23,37
572,Hawaii,Hawaii,19.60121157,-155.5210167,201513,2020-09-23,15
573,Honolulu,Hawaii,21.45803166,-157.97121819999998,974563,2020-09-23,97
574,Kalawao,Hawaii,21.17882515,-156.9583592,86,2020-09-23,0
575,Kauai,Hawaii,22.03935037,-159.5966786,72293,2020-09-23,0
576,Maui,Hawaii,20.86399628,-156.56890969999998,167417,2020-09-23,9
577,Out of HI,Hawaii,0.0,0.0,0,2020-09-23,1
578,Unassigned,Hawaii,0.0,0.0,0,2020-09-23,0
579,Ada,Idaho,43.4526575,-116.24155159999998,481587,2020-09-23,147
580,Adams,Idaho,44.89333571,-116.4545247,4294,2020-09-23,1
581,Bannock,Idaho,42.67002716,-112.2233311,87808,2020-09-23,4
582,Bear Lake,Idaho,42.28269683,-111.32892379999998,6125,2020-09-23,1
583,Benewah,Idaho,47.21754179,-116.6586851,9298,2020-09-23,3
584,Bingham,Idaho,43.21672879999999,-112.3978437,46811,2020-09-23,10
585,Blaine,Idaho,43.4085812,-113.9752658,23021,2020-09-23,6
586,Boise,Idaho,43.98829931,-115.7309284,7831,2020-09-23,1
587,Bonner,Idaho,48.29996017,-116.6017932,45739,2020-09-23,0
588,Bonneville,Idaho,43.38713372,-111.6161537,119062,2020-09-23,16
589,Boundary,Idaho,48.76684761,-116.4630179,12245,2020-09-23,1
590,Butte,Idaho,43.72592209,-113.1735463,2597,2020-09-23,0
591,Camas,Idaho,43.46665742,-114.8065892,1106,2020-09-23,0
592,Canyon,Idaho,43.61970148,-116.70954990000001,229849,2020-09-23,100
593,Caribou,Idaho,42.77149116,-111.5597683,7155,2020-09-23,0
594,Cassia,Idaho,42.28347888,-113.6012409,24030,2020-09-23,5
595,Clark,Idaho,44.28496071,-112.35057040000001,845,2020-09-23,0
596,Clearwater,Idaho,46.67459924,-115.6622393,8756,2020-09-23,0
597,Custer,Idaho,44.24186819,-114.2855494,4315,2020-09-23,1
598,Elmore,Idaho,43.3507101,-115.4701578,27511,2020-09-23,3
599,Franklin,Idaho,42.18332217,-111.81496659999999,13876,2020-09-23,0
600,Fremont,Idaho,44.22800938,-111.48099429999999,13099,2020-09-23,3
601,Gem,Idaho,44.06482372,-116.398376,18112,2020-09-23,2
602,Gooding,Idaho,42.96927962,-114.81083059999999,15179,2020-09-23,1
603,Idaho,Idaho,45.84721541,-115.4634436,16667,2020-09-23,0
604,Jefferson,Idaho,43.82078483,-112.3131749,29871,2020-09-23,1
605,Jerome,Idaho,42.68891267,-114.2655033,24412,2020-09-23,7
606,Kootenai,Idaho,47.67282258,-116.7020872,165697,2020-09-23,35
607,Latah,Idaho,46.81587887,-116.71136979999999,40108,2020-09-23,0
608,Lemhi,Idaho,44.9438088,-113.9309747,8027,2020-09-23,0
609,Lewis,Idaho,46.23315327,-116.434146,3838,2020-09-23,0
610,Lincoln,Idaho,43.0012336,-114.1358773,5366,2020-09-23,0
611,Madison,Idaho,43.78141028,-111.65384740000002,39907,2020-09-23,1
612,Minidoka,Idaho,42.85518524,-113.6357257,21039,2020-09-23,8
613,Nez Perce,Idaho,46.32638236,-116.75009750000001,40408,2020-09-23,24
614,Oneida,Idaho,42.19494279999999,-112.5407838,4531,2020-09-23,0
615,Out of ID,Idaho,0.0,0.0,0,2020-09-23,0
616,Owyhee,Idaho,42.58016894,-116.16938710000001,11823,2020-09-23,5
617,Payette,Idaho,44.00545243,-116.7647695,23951,2020-09-23,7
618,Power,Idaho,42.69254894,-112.83957420000002,7681,2020-09-23,1
619,Shoshone,Idaho,47.35364087,-115.89167490000001,12882,2020-09-23,18
620,Teton,Idaho,43.75303583,-111.2056773,12142,2020-09-23,0
621,Twin Falls,Idaho,42.35440512,-114.6685381,86878,2020-09-23,35
622,Unassigned,Idaho,0.0,0.0,0,2020-09-23,0
623,Valley,Idaho,44.76728382,-115.5676773,11392,2020-09-23,1
624,Washington,Idaho,44.45275475,-116.78476880000001,10194,2020-09-23,6
625,Adams,Illinois,39.98815591,-91.18786813,65435,2020-09-23,10
626,Alexander,Illinois,37.18049267,-89.32910838,5761,2020-09-23,1
627,Bond,Illinois,38.88829622,-89.43534887,16426,2020-09-23,4
628,Boone,Illinois,42.32359279,-88.82345779,53544,2020-09-23,23
629,Brown,Illinois,39.96209138,-90.75068024,6578,2020-09-23,0
630,Bureau,Illinois,41.40385234,-89.5283051,32628,2020-09-23,11
631,Calhoun,Illinois,39.16840183,-90.66330078,4739,2020-09-23,0
632,Carroll,Illinois,42.06823429,-89.93395545,14305,2020-09-23,4
633,Cass,Illinois,39.96991073,-90.24734436,12147,2020-09-23,11
634,Champaign,Illinois,40.13919438,-88.20046615,209689,2020-09-23,20
635,Christian,Illinois,39.54581621,-89.27780482,32304,2020-09-23,11
636,Clark,Illinois,39.33425789,-87.78705622,15441,2020-09-23,2
637,Clay,Illinois,38.75388572,-88.48914513,13184,2020-09-23,0
638,Clinton,Illinois,38.60704876,-89.42385254,37562,2020-09-23,20
639,Coles,Illinois,39.51949084,-88.22358557,50621,2020-09-23,30
640,Cook,Illinois,41.84144849,-87.81658794,5150233,2020-09-23,5180
641,Crawford,Illinois,39.0032229,-87.75954624,18667,2020-09-23,2
642,Cumberland,Illinois,39.27432424,-88.2401158,10766,2020-09-23,4
643,De Witt,Illinois,40.17514519,-88.90959682,15638,2020-09-23,1
644,DeKalb,Illinois,41.89373302,-88.76958483,104897,2020-09-23,38
645,Douglas,Illinois,39.76768052,-88.21854195,19465,2020-09-23,7
646,DuPage,Illinois,41.85116968,-88.08642662,922921,2020-09-23,551
647,Edgar,Illinois,39.6809186,-87.74759563,17161,2020-09-23,7
648,Edwards,Illinois,38.41353228,-88.05720863,6395,2020-09-23,0
649,Effingham,Illinois,39.05935711,-88.58969584,34008,2020-09-23,1
650,Fayette,Illinois,39.00072038,-89.02452658,21336,2020-09-23,3
651,Ford,Illinois,40.59706922,-88.22350769,12961,2020-09-23,5
652,Franklin,Illinois,37.99189086,-88.92567818,38469,2020-09-23,3
653,Fulton,Illinois,40.47289135,-90.20862357,34340,2020-09-23,0
654,Gallatin,Illinois,37.76430935,-88.22953869,4828,2020-09-23,2
655,Greene,Illinois,39.35907414,-90.388865,12969,2020-09-23,7
656,Grundy,Illinois,41.28569601,-88.41905692,51054,2020-09-23,5
657,Hamilton,Illinois,38.08163641,-88.53883373,8116,2020-09-23,0
658,Hancock,Illinois,40.40423981,-91.16313899,17708,2020-09-23,3
659,Hardin,Illinois,37.51810645,-88.26873022,3821,2020-09-23,0
660,Henderson,Illinois,40.81908672,-90.92491462,6646,2020-09-23,0
661,Henry,Illinois,41.3533994,-90.13296166,48913,2020-09-23,5
662,Iroquois,Illinois,40.74717633,-87.82466784,27114,2020-09-23,19
663,Jackson,Illinois,37.78595185,-89.38232563,56750,2020-09-23,24
664,Jasper,Illinois,39.01054275,-88.15437049,9610,2020-09-23,9
665,Jefferson,Illinois,38.29980057,-88.9240025,37684,2020-09-23,38
666,Jersey,Illinois,39.08869046,-90.35393073,21773,2020-09-23,14
667,Jo Daviess,Illinois,42.36542373,-90.21094405,21235,2020-09-23,2
668,Johnson,Illinois,37.45939802,-88.88165419,12417,2020-09-23,0
669,Kane,Illinois,41.93842729,-88.42861412,532403,2020-09-23,325
670,Kankakee,Illinois,41.13746989,-87.86205334,109862,2020-09-23,77
671,Kendall,Illinois,41.59081014,-88.42869583,128990,2020-09-23,25
672,Knox,Illinois,40.93148779,-90.21330340000002,49699,2020-09-23,3
673,LaSalle,Illinois,41.34426129999999,-88.88633881,108669,2020-09-23,56
674,Lake,Illinois,42.3224907,-88.00367925,696535,2020-09-23,486
675,Lawrence,Illinois,38.71987914,-87.72884035,15678,2020-09-23,2
676,Lee,Illinois,41.74583951,-89.29977132,34096,2020-09-23,1
677,Livingston,Illinois,40.89188292,-88.55784752,35648,2020-09-23,6
678,Logan,Illinois,40.12581572,-89.36638784,28618,2020-09-23,1
679,Macon,Illinois,39.86064913,-88.96342505,104009,2020-09-23,42
680,Macoupin,Illinois,39.26119767,-89.92424028,44926,2020-09-23,7
681,Madison,Illinois,38.83042506,-89.90422563,262966,2020-09-23,131
682,Marion,Illinois,38.64963204,-88.91899208,37205,2020-09-23,0
683,Marshall,Illinois,41.0327901,-89.34510444,11438,2020-09-23,0
684,Mason,Illinois,40.23917274,-89.91824452,13359,2020-09-23,1
685,Massac,Illinois,37.22078441,-88.71036614,13772,2020-09-23,2
686,McDonough,Illinois,40.45674722,-90.67775541,29682,2020-09-23,15
